cp_hex	char	count	block	category	name
U+52C9	勉	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52C9
U+52F8	勸	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52F8
U+53E2	叢	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53E2
U+53F2	史	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53F2
U+54C0	哀	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-54C0
U+5716	圖	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5716
U+5954	奔	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5954
U+5B70	孰	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B70
U+5BF8	寸	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BF8
U+5EEC	廬	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EEC
U+5F79	役	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F79
U+5F91	徑	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F91
U+5FBD	徽	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FBD
U+5FD2	忒	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FD2
U+6028	怨	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6028
U+6108	愈	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6108
U+6368	捨	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6368
U+649D	撝	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-649D
U+655D	敝	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-655D
U+6775	杵	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6775
U+679D	枝	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-679D
U+67C4	柄	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-67C4
U+67C5	柅	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-67C5
U+6840	桀	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6840
U+6D5A	浚	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D5A
U+6E2C	測	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E2C
U+7235	爵	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7235
U+7267	牧	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7267
U+7279	特	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7279
U+727F	牿	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-727F
U+7565	略	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7565
U+7766	睦	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7766
U+7A40	穀	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A40
U+7A4E	穎	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A4E
U+7A7A	空	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A7A
U+7A9E	窞	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A9E
U+7DB8	綸	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7DB8
U+7F54	罔	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F54
U+80A5	肥	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-80A5
U+80B1	肱	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-80B1
U+81FC	臼	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-81FC
U+8352	荒	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8352
U+83BD	莽	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-83BD
U+84BC	蒼	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-84BC
U+8511	蔑	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8511
U+87C4	蟄	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-87C4
U+8A17	託	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A17
U+8D0A	贊	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8D0A
U+8D8A	越	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8D8A
U+8DA8	趨	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8DA8
U+9044	遄	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9044
U+914C	酌	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-914C
U+916C	酬	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-916C
U+95C3	闃	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95C3
U+968E	階	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-968E
U+9830	頰	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9830
U+9867	顧	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9867
U+9ED9	黙	7	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9ED9
U+2239E	𢎞	7	CJK Unified Ideographs Extension B	Lo	CJK UNIFIED IDEOGRAPH-2239E
U+3AD6	㫖	6	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-3AD6
U+3B25	㬥	6	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-3B25
U+4E19	丙	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E19
U+4EF2	仲	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EF2
U+5104	億	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5104
U+5145	充	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5145
U+5146	兆	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5146
U+51F1	凱	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51F1
U+5287	劇	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5287
U+535A	博	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-535A
U+537F	卿	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-537F
U+5747	均	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5747
U+5766	坦	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5766
U+58EC	壬	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-58EC
U+596E	奮	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-596E
U+5B5D	孝	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B5D
U+5BBB	宻	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BBB
U+5BC5	寅	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BC5
U+5C90	岐	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C90
U+5E55	幕	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E55
U+5F0B	弋	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F0B
U+5FCC	忌	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FCC
U+5FEB	快	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FEB
U+6025	急	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6025
U+6069	恩	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6069
U+6106	愆	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6106
U+618A	憊	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-618A
U+6237	户	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6237
U+628A	把	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-628A
U+62DB	招	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62DB
U+63DC	揜	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63DC
U+65CF	族	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65CF
U+65E9	早	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65E9
U+69C1	槁	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-69C1
U+6A1E	樞	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6A1E
U+6A3D	樽	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6A3D
U+6A5F	機	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6A5F
U+6BDB	毛	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BDB
U+6C96	沖	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C96
U+6C99	沙	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C99
U+6CAC	沬	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CAC
U+6E2B	渫	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E2B
U+6EEF	滯	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6EEF
U+6F22	漢	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F22
U+6F54	潔	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F54
U+719F	熟	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-719F
U+72D7	狗	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-72D7
U+737B	獻	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-737B
U+7503	甃	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7503
U+7708	眈	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7708
U+78BA	確	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-78BA
U+7A62	穢	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A62
U+7ADD	竝	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7ADD
U+7AEF	端	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AEF
U+7B50	筐	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B50
U+7D2F	累	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D2F
U+7F77	罷	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F77
U+7F91	羑	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F91
U+7F9D	羝	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F9D
U+7FBD	羽	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7FBD
U+7FD5	翕	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7FD5
U+7FFC	翼	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7FFC
U+8074	聴	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8074
U+80C4	胄	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-80C4
U+8153	腓	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8153
U+8300	茀	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8300
U+8302	茂	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8302
U+853D	蔽	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-853D
U+853E	蔾	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-853E
U+862D	蘭	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-862D
U+88BD	袽	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-88BD
U+892B	褫	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-892B
U+89BF	覿	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-89BF
U+8AA8	誨	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AA8
U+8AAA	說	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AAA
U+8B1F	謟	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8B1F
U+8CA8	貨	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CA8
U+8CF4	賴	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CF4
U+8D70	走	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8D70
U+8F2E	輮	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F2E
U+8F39	輹	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F39
U+8FF0	述	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8FF0
U+900B	逋	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-900B
U+9187	醇	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9187
U+95B2	閲	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95B2
U+963B	阻	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-963B
U+9695	隕	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9695
U+9804	頄	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9804
U+9957	饗	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9957
U+99A8	馨	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-99A8
U+9B92	鮒	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9B92
U+9F2B	鼫	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F2B
U+9F4E	齎	6	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F4E
U+2B74A	𫝊	6	CJK Unified Ideographs Extension D	Lo	CJK UNIFIED IDEOGRAPH-2B74A
U+3BAE	㮮	5	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-3BAE
U+4EAC	京	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EAC
U+4FEF	俯	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FEF
U+5026	倦	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5026
U+50CF	像	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50CF
U+5179	兹	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5179
U+5531	唱	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5531
U+55C7	嗇	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-55C7
U+56DA	囚	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56DA
U+5712	園	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5712
U+593E	夾	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-593E
U+5AB5	媵	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5AB5
U+5B87	宇	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B87
U+5BA5	宥	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BA5
U+5C2B	尫	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C2B
U+5DE5	工	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DE5
U+5DEB	巫	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DEB
U+5DF7	巷	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DF7
U+5F5A	彚	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F5A
U+5F6D	彭	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F6D
U+6020	怠	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6020
U+60FB	惻	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-60FB
U+615A	慚	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-615A
U+61F8	懸	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-61F8
U+61FF	懿	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-61FF
U+6215	戕	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6215
U+621A	戚	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-621A
U+6291	抑	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6291
U+63A2	探	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63A2
U+6467	摧	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6467
U+651D	攝	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-651D
U+652F	支	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-652F
U+653E	放	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-653E
U+65EC	旬	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65EC
U+673A	机	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-673A
U+6789	枉	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6789
U+6795	枕	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6795
U+68FA	棺	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-68FA
U+690D	植	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-690D
U+6BCF	每	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6BCF
U+6C9B	沛	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C9B
U+6D17	洗	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D17
U+6D77	海	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D77
U+6E25	渥	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E25
U+6EA2	溢	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6EA2
U+6ECB	滋	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6ECB
U+6F0F	漏	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F0F
U+6F23	漣	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F23
U+7256	牖	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7256
U+72FC	狼	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-72FC
U+7387	率	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7387
U+74DB	瓛	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74DB
U+74DC	瓜	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74DC
U+7515	甕	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7515
U+7684	的	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7684
U+76AE	皮	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76AE
U+7947	祇	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7947
U+79C0	秀	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79C0
U+7A3C	稼	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A3C
U+7A3D	稽	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A3D
U+7BA1	管	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7BA1
U+7BC4	範	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7BC4
U+7CB9	粹	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7CB9
U+7D1B	紛	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D1B
U+7DB2	網	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7DB2
U+7E7B	繻	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E7B
U+7E86	纆	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E86
U+7E8C	續	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E8C
U+8028	耨	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8028
U+8086	肆	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8086
U+80CF	胏	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-80CF
U+8122	脢	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8122
U+8212	舒	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8212
U+851A	蔚	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-851A
U+86C7	蛇	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-86C7
U+87F2	蟲	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-87F2
U+8862	衢	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8862
U+88C1	裁	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-88C1
U+8A18	記	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A18
U+8A58	詘	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A58
U+8A93	誓	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A93
U+8B93	讓	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8B93
U+8E30	踰	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E30
U+9003	逃	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9003
U+9030	逰	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9030
U+903C	逼	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-903C
U+9072	遲	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9072
U+9162	酢	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9162
U+947F	鑿	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-947F
U+9642	陂	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9642
U+9686	隆	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9686
U+96A0	隠	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-96A0
U+9761	靡	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9761
U+985B	顛	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-985B
U+994B	饋	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-994B
U+9EE8	黨	5	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9EE8
U+0050	P	4	Basic Latin	Lu	LATIN CAPITAL LETTER P
U+0052	R	4	Basic Latin	Lu	LATIN CAPITAL LETTER R
U+4E11	丑	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E11
U+4EC7	仇	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4EC7
U+4ECD	仍	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4ECD
U+4ED6	他	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4ED6
U+4F50	佐	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F50
U+4FDF	俟	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FDF
U+502B	倫	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-502B
U+51B6	冶	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51B6
U+520B	刋	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-520B
U+5233	刳	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5233
U+524A	削	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-524A
U+5272	割	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5272
U+52F2	勲	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52F2
U+5315	匕	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5315
U+5339	匹	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5339
U+53AD	厭	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53AD
U+53EC	召	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53EC
U+53F6	叶	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53F6
U+5473	味	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5473
U+547C	呼	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-547C
U+56AE	嚮	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56AE
U+56DE	回	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-56DE
U+571C	圜	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-571C
U+57FA	基	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-57FA
U+589C	墜	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-589C
U+5919	夙	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5919
U+59A3	妣	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59A3
U+5A36	娶	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5A36
U+5B63	季	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B63
U+5BDC	寜	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BDC
